27,6.6,1.7,10,FALSE
31,5.7,10.6,20.7,TRUE
25,8.8,1.9,16.8,FALSE
22,3.7,4.3,12.5,FALSE
22,3.5,4.5,11.9,FALSE
22,4.3,3.8,13.7,FALSE
22,5.8,7.9,15.6,TRUE
24,4.4,4.7,7.3,FALSE
39,6.2,1.3,10.5,FALSE
24,10.8,2.1,8.5,FALSE
26,10.1,4.8,14.1,TRUE
26,10.3,5.1,14.2,TRUE
26,9.9,4,14,TRUE
28,7.1,1.6,8.4,FALSE
28,6.2,2.1,9.5,FALSE
28,8.7,0.6,6.4,FALSE
21,9.5,0.7,9.5,FALSE
23,7.1,1.7,14.9,TRUE
21,10.7,1.3,15.7,FALSE
21,7.9,1.6,19.9,TRUE
25,8.3,1.3,13.9,TRUE
23,4.4,2.2,16.7,FALSE
23,6.6,1.1,14.7,FALSE
33,3,4.8,3.8,FALSE
22,6.3,5,14,FALSE
23,3.9,4.1,16.5,FALSE
23,2.4,2.9,20.4,TRUE
23,4.3,4.5,15.2,FALSE
22,10.7,4.5,16.5,TRUE
35,12.1,2.5,20.7,TRUE
32,2.8,1.8,19.2,FALSE
26,11.6,0.9,13.1,TRUE
23,3.7,3.1,12,FALSE
21,4.2,2,14.4,FALSE
24,2.8,3.6,15.6,FALSE
25,6.1,1.2,7.9,FALSE
31,3.4,4.5,12.3,FALSE
23,6.2,1.2,10.6,FALSE
25,14.3,2,15.5,TRUE
30,3.7,8.2,12.6,FALSE
30,6.9,9,10.5,FALSE
28,4.3,4.9,20,TRUE
25,3.8,1.6,15.8,FALSE
25,4.1,1.3,16.7,FALSE
25,3.3,2.1,14.4,FALSE
22,6.5,3.7,11.7,FALSE
26,4.4,9.9,12.2,TRUE
30,2.9,2.3,9.4,FALSE
31,3.5,1.6,6.9,FALSE
20,4.4,6,19.6,TRUE
20,6.4,1.8,10.6,FALSE
28,11.1,0,11.1,FALSE
22,8.7,3.1,17.6,FALSE
25,4.2,4.6,7.7,FALSE
23,3.6,7.2,20.5,TRUE
36,10.9,2.9,14.4,FALSE
28,6.8,3.1,8.3,FALSE
32,6.1,2.4,10,FALSE
22,2.4,2,10.8,FALSE
22,3.8,0.8,12.3,FALSE
22,2.1,2.3,10.5,FALSE
27,9.1,1.5,14.9,FALSE
30,3.2,5.7,13.8,FALSE
26,4.1,2,10.5,FALSE
22,7.8,0.7,9.6,FALSE
27,4.1,3.3,12.5,FALSE
28,4.5,0.8,8.2,FALSE
22,4.6,5.5,12.5,FALSE
28,4.3,7.7,14,FALSE
31,3.4,1.9,10.6,FALSE
30,8.7,1.2,14.2,FALSE
25,3.8,1.5,10.5,FALSE
29,10.4,1.8,19.9,TRUE
32,10.4,1.9,18.5,FALSE
23,3.7,3.1,12.4,FALSE
26,5.2,5.9,12.2,FALSE
26,4,6.4,12.9,FALSE
26,5.4,2.7,11.3,FALSE
26,6.5,6.8,11.7,FALSE
23,10.3,10.3,15.4,TRUE
19,9,0,15,FALSE
30,4.3,4.3,14.5,FALSE
24,8.2,0.9,11.3,FALSE
24,14.1,1.3,10.3,TRUE
24,9,0,18,FALSE
24,15,1.5,9,TRUE
22,2.1,2.1,2.1,FALSE
28,4.5,8.7,17,TRUE
31,5.1,1.5,14.3,FALSE
30,3.8,3.5,10.5,FALSE
39,2.8,2.6,8.1,FALSE
27,2.9,6.3,30.8,TRUE
28,5.3,1.3,10.2,FALSE
25,5.4,1.7,9.8,FALSE
25,5.4,1.7,11,FALSE
25,5.3,1.7,6.4,FALSE
26,3.9,2.2,23.7,TRUE
25,11,1.2,9.7,TRUE
29,4.8,2.6,13.7,FALSE
22,4.3,1.4,2.9,FALSE
31,5.8,1.9,11.2,FALSE
24,0.8,0,8.4,FALSE
24,0,0,0,FALSE
24,0.9,0,9.7,FALSE
21,12,2.6,24.5,TRUE
31,7.6,1.6,8.7,FALSE
31,7.6,1.6,8.9,FALSE
31,7.6,1.5,8.2,FALSE
28,5.4,4.5,12.7,FALSE
20,8.3,1.5,16.6,TRUE
34,3.7,8.4,14.6,TRUE
21,3,7.2,14.2,FALSE
23,6.9,2.8,12.5,FALSE
24,13.2,1,16.7,TRUE
23,5.6,2.3,10.7,FALSE
22,5.1,4.3,13.1,FALSE
34,10.6,3.9,7,FALSE
30,1.8,4.6,6.5,FALSE
20,3.9,1.8,11.2,FALSE
21,11,0.9,9.3,FALSE
26,13,3.5,18.2,TRUE
32,5.2,4.6,10.9,FALSE
35,5.4,4.6,22,TRUE
25,4,5.2,19,FALSE
26,4,5.7,24.1,TRUE
26,4.1,10.5,22.9,TRUE
22,5.8,2,12.3,FALSE
23,6,1.3,16.7,TRUE
32,3.2,4.1,10,FALSE
24,4.6,3.7,10.9,FALSE
24,3.1,3.9,9.4,FALSE
24,5,3.6,11.3,FALSE
36,8.6,6.4,13.3,TRUE
28,11.1,10.8,32.9,TRUE
24,6.3,1.6,7.5,FALSE
21,4,4.2,11.9,FALSE
27,15.6,0.8,18.8,TRUE
21,3.9,2.2,22.8,TRUE
26,4,4,7,FALSE
24,14.8,1.2,17.6,TRUE
32,3.2,7.8,15.2,FALSE
32,3.1,8.4,16,FALSE
32,3.3,6.4,13.3,FALSE
25,5.8,1.3,13.6,FALSE
25,7,1.3,14.1,FALSE
25,4.8,1.2,13.2,FALSE
30,3.6,4.3,25.7,TRUE
30,3.4,4.7,27.7,TRUE
30,4.3,3.4,20.9,TRUE
30,7.8,1.7,13.3,FALSE
30,2.7,1.8,12.3,FALSE
22,4.5,1.6,12,FALSE
22,3.9,1.6,10.9,FALSE
22,6.2,1.6,15,FALSE
24,8.2,1.6,10.6,FALSE
20,5.4,3.8,11.3,FALSE
26,10.1,0.6,12.2,TRUE
21,9.8,0.7,11.8,TRUE
37,4.5,2.5,12.8,FALSE
29,6.3,1.2,15.2,TRUE
24,3.9,4.6,12.1,FALSE
21,4.3,0.7,11.1,FALSE
24,4.5,4,18.1,FALSE
31,3.2,1.3,18.3,FALSE
28,7.2,2,13.1,FALSE
24,8.5,2.1,13.3,TRUE
27,8.5,2.9,12.2,FALSE
20,11.7,1.3,7.7,FALSE
22,5.3,1.5,10.2,FALSE
19,9.4,1.8,16.8,TRUE
