36,20,0,128,3.9,6.5,0,0.3,3.9,6.2,1.4,2.3,2.5,6.2,8.7,3.4,0.6,0.6,1.1,4.8,9.3,FALSE
29,69,68,2292,7.3,15.8,2.7,6.6,4.6,9.3,5,5.8,0.5,3.3,3.8,6.8,1.4,0.3,2.5,2,22.2,TRUE
24,39,1,316,4.2,8.2,1.9,3.8,2.3,4.4,0.8,1,1.1,4.8,5.9,3.2,0.7,0.2,1.9,2.6,11.2,FALSE
23,14,0,188,6.3,12.6,2.1,5,4.2,7.7,0.4,1,0.2,1.1,1.3,5,0.8,0,2.5,2.5,15.1,FALSE
23,5,0,77,5.1,11.7,2.3,6.5,2.8,5.1,0,0.9,0,1.4,1.4,5.6,0.5,0,3.7,2.8,12.6,FALSE
23,9,0,111,7.1,13.3,1.9,3.9,5.2,9.4,0.6,1,0.3,1,1.3,4.5,1,0,1.6,2.3,16.9,TRUE
26,72,72,2465,9.4,20.9,1.9,5.3,7.5,15.6,7.6,9.8,2.2,9.4,11.6,4.8,1.5,1.4,3.9,4.1,28.4,TRUE
26,55,55,1891,9.6,21.3,1.8,5.1,7.8,16.2,8.1,10.5,2.2,8.9,11.1,5.1,1.4,1.4,3.9,3.9,29.1,TRUE
26,17,17,574,8.9,19.7,2.3,6,6.6,13.7,5.9,7.6,2.3,10.9,13.2,4.1,1.6,1.2,3.9,4.7,26,TRUE
26,67,67,2119,5,12.4,2.3,7,2.6,5.4,2.4,3,1.6,5.8,7.4,1.7,2.2,1.2,2.2,3.4,14.7,FALSE
24,79,7,2254,4.8,10.3,2.1,4.8,2.7,5.5,1.7,2,0.3,3.3,3.6,1.5,0.9,0.3,1,2.7,13.5,FALSE
36,82,1,2157,6,14.5,1.9,5.4,4.1,9.1,2.9,3.4,0.3,1.9,2.2,3.6,1,0.2,2.2,1.9,16.8,FALSE
28,19,0,442,8.6,17.8,3,7.7,5.5,10,1.6,2.1,0.3,2.4,2.8,4.6,0.9,0.2,2,2.4,21.7,TRUE
26,72,72,2335,5.1,11.1,2.4,6.1,2.7,5,2.7,3.3,0.7,5.7,6.4,2.4,1.1,0.4,1.2,2.5,15.4,FALSE
29,66,35,1649,3.8,7.8,1.6,4,2.2,3.9,0.3,0.6,1.2,4.8,6,0.8,0.9,0.6,0.6,2.2,9.5,FALSE
26,70,42,2029,6,12.5,2.4,5.7,3.6,6.8,1.5,1.8,0.4,2.7,3.2,3.4,1.4,0.1,1.6,2.2,15.9,TRUE
28,79,79,2638,9.2,19.7,4.4,10.8,4.8,8.9,4.4,4.9,0.8,4,4.8,7.2,1.9,0.2,3.3,2.5,27.3,TRUE
25,67,3,1183,5.6,15.1,4.2,10.8,1.4,4.3,1.3,1.6,0.7,2.4,3,1.4,0.6,0.1,1.4,2.7,16.8,FALSE
23,75,75,2708,10.2,20.3,0.5,1.8,9.7,18.5,6.9,8.6,2.3,9.5,11.8,2.1,1.2,2.2,2.4,2.2,27.9,TRUE
20,36,0,238,3.6,7.1,0,0,3.6,7.1,1.5,2.7,3,6.1,9.1,0.3,0.5,2.6,1.2,6.1,8.8,FALSE
27,46,12,789,3.4,6.5,0,0,3.4,6.5,2.3,3.7,4.4,6.8,11.1,1.2,0.7,1,1.7,6.3,9.1,FALSE
27,76,37,1330,4.4,7,0,0,4.4,7,1.8,2.5,3.5,9.9,13.4,1.2,1,1.7,1.7,4.9,10.5,TRUE
22,77,2,1419,5.2,10.9,1.5,4.7,3.6,6.1,1,1.7,2.4,4.8,7.2,1.9,1,0.5,1,2.1,12.8,FALSE
27,73,2,1248,4.2,11.2,0.7,3.2,3.4,8,2.2,2.7,0.3,3.3,3.5,5.6,1.1,0,2.7,3.2,11.3,FALSE
26,76,54,1986,3.8,9.7,1.4,3.9,2.3,5.8,1.5,1.7,0.4,2.2,2.7,6.5,1,0,2.4,2.8,10.5,FALSE
31,56,49,1486,4,10.3,1.2,4,2.7,6.3,1.1,1.5,1.5,5.6,7.1,1.8,1.2,0.5,1,1.5,10.3,FALSE
27,74,74,2620,9.9,21.2,0.5,1.7,9.5,19.5,7.5,8.9,1,4.3,5.3,4,1.1,0.2,2.5,1.8,27.8,TRUE
20,17,0,199,6.5,13.7,0,0,6.5,13.7,2.7,3.8,4.2,9,13.2,0.7,0.7,1.3,1.3,3.1,15.7,TRUE
